"","gamma_prime","n_unobservable","reps","gamma_dblprime","Nhat","p","fit"
"5835",0.9,10,244,0.1,102.738187511385,0.20440306091325,0
"5836",0.85,10,244,0.15,120.346992634038,0.180034965498086,0
"5838",0.75,10,244,0.25,90.332020975028,0.177124344473403,0
"5840",0.65,10,244,0.35,86.4811019664821,0.223555584904855,0
"5841",1,30,244,0,101.957835674201,0.196159518959471,0
"5842",0.95,30,244,0.05,88.0673598645891,0.230883875373785,0
"5843",0.9,30,244,0.1,101.957835674201,0.196159518959471,0
"5844",0.85,30,244,0.15,91.1117467925014,0.226827685770314,0
"5845",0.8,30,244,0.2,91.6510741319068,0.207307990440512,0
"5848",0.65,30,244,0.35,94.2634878900777,0.173273169775517,0
"5849",1,75,244,0,82.1322227375196,0.239451289775975,0
"5852",0.85,75,244,0.15,105.514537913109,0.192706462403106,0
"5853",0.8,75,244,0.2,79.683836606928,0.288640720369138,0
"5854",0.75,75,244,0.25,143.007352543677,0.139852949126456,0
"5856",0.65,75,244,0.35,130.666233547955,0.15561276070528,0
"5857",1,10,245,0,89.621525295759,0.219441329544664,0
"5858",0.95,10,245,0.05,127.829434984657,0.182534901601138,0
"5859",0.9,10,245,0.1,101.957835674201,0.19615951895947,0
"5860",0.85,10,245,0.15,69.7210106379285,0.239047978712468,0
"5862",0.75,10,245,0.25,78.7564045457443,0.224320380908264,0
"5865",1,30,245,0,97.7707175631663,0.180694865569058,0
"5867",0.9,30,245,0.1,85.0826550035257,0.215476742525564,0
"5868",0.85,30,245,0.15,90.2871947837824,0.188288051713244,0
"5869",0.8,30,245,0.2,87.3185676279864,0.202324283901853,0
"5871",0.7,30,245,0.3,74.1575010283341,0.220251938279139,0
"5873",1,75,245,0,120.346992595381,0.180034965582411,0
"5874",0.95,75,245,0.05,105.268638924637,0.183657103680939,0
"5875",0.9,75,245,0.1,138.159560953979,0.142347489604557,0
"5877",0.8,75,245,0.2,119.601490844519,0.153286829485817,0
"5878",0.75,75,245,0.25,93.9919423001143,0.184412971039458,0
"5879",0.7,75,245,0.3,113.626152906763,0.167215025134929,0
"5881",1,10,246,0,70.1901524979303,0.308685277002434,0
"5883",0.9,10,246,0.1,101.934820659372,0.222364315942736,0
"5885",0.8,10,246,0.2,70.8763600086815,0.258666406275511,0
"5887",0.7,10,246,0.3,79.0405183549042,0.177124344467705,0
"5888",0.65,10,246,0.35,97.7707175140499,0.180694865701619,0
"5889",1,30,246,0,117.775107486519,0.164154665157476,0
"5890",0.95,30,246,0.05,72.0993548768228,0.346743740532921,0
"5891",0.9,30,246,0.1,77.3478682740698,0.215476742133487,0
"5894",0.75,30,246,0.25,109.551238827814,0.170392109358123,0
"5895",0.7,30,246,0.3,67.9765336580394,0.230471691226718,0
"5897",1,75,246,0,116.838164038348,0.174029894261777,0
"5898",0.95,75,246,0.05,138.159560948154,0.142347489612615,0
"5899",0.9,75,246,0.1,80.3667186503976,0.232268617907225,0
"5900",0.85,75,246,0.15,97.3541777108648,0.219131154255054,0
"5902",0.75,75,246,0.25,79.6170838948909,0.200961894323193,0
"5905",1,10,247,0,73.613538069417,0.253576545241776,0
"5906",0.95,10,247,0.05,91.1117468053225,0.226827685686072,0
"5907",0.9,10,247,0.1,101.957835674203,0.19615951895947,0
"5909",0.8,10,247,0.2,62.0618791322653,0.241694260788208,0
"5914",0.95,30,247,0.05,81.2001964279205,0.250409903273852,0
"5917",0.8,30,247,0.2,168.496016238732,0.128588599008587,0
"5918",0.75,30,247,0.25,105.514537913112,0.192706462403098,0
"5920",0.65,30,247,0.35,75.6840810253184,0.229022181395515,0
"5921",1,75,247,0,105.514537913106,0.192706462403113,0
"5922",0.95,75,247,0.05,105.55036315257,0.17369275469542,0
"5923",0.9,75,247,0.1,110.80014472807,0.249698831496906,0
"5924",0.85,75,247,0.15,79.2414634807125,0.243980013687722,0
"5925",0.8,75,247,0.2,96.0688555751539,0.211653747868636,0
"5929",1,10,248,0,92.817441928881,0.215476742133497,0
"5930",0.95,10,248,0.05,97.7707175576779,0.180694865583871,0
"5931",0.9,10,248,0.1,105.268638924636,0.18365710368094,0
"5934",0.75,10,248,0.25,90.332020977032,0.177124344467709,0
"5937",1,30,248,0,106.557644952587,0.162666257719589,0
"5938",0.95,30,248,0.05,97.8887535767199,0.190692658609118,0
"5939",0.9,30,248,0.1,139.630552670035,0.150396883775905,0
"5941",0.8,30,248,0.2,97.7707175144211,0.180694865700624,0
"5943",0.7,30,248,0.3,87.3185676279978,0.202324283901813,0
"5945",1,75,248,0,107.102017887106,0.208523926756212,0
"5946",0.95,75,248,0.05,79.2414635470536,0.24398001334286,0
"5948",0.85,75,248,0.15,97.7707175134677,0.18069486570319,0
"5949",0.8,75,248,0.2,101.62352359912,0.177124344467811,0
"5950",0.75,75,248,0.25,130.666233547953,0.155612760705284,0
"5953",1,10,249,0,91.6510740279092,0.207307990805259,0
"5954",0.95,10,249,0.05,109.663265441161,0.22189138026707,0
"5955",0.9,10,249,0.1,82.7189470614489,0.18536664063123,0
"5961",1,30,249,0,87.3185676279979,0.202324283901813,0
"5962",0.95,30,249,0.05,106.557644990943,0.162666257637424,0
"5963",0.9,30,249,0.1,105.550363175432,0.173692754641328,0
"5965",0.8,30,249,0.2,72.8737450715229,0.210409569568357,0
"5966",0.75,30,249,0.25,86.6564716994503,0.192330316937799,0
"5967",0.7,30,249,0.3,106.55764499128,0.162666257637533,0
"5969",1,75,249,0,83.2469309480421,0.256265703616733,0
"5970",0.95,75,249,0.05,133.395080385247,0.144932881164119,0
"5972",0.85,75,249,0.15,102.738187485209,0.204403060993469,0
"5973",0.8,75,249,0.2,135.11136861027,0.152960234799189,0
"5974",0.75,75,249,0.25,121.998104606815,0.161204690270109,0
"5977",1,10,250,0,77.3478682707614,0.21547674214805,0
"5980",0.85,10,250,0.15,90.7753482498241,0.198291720682462,0
"5981",0.8,10,250,0.2,119.601490844519,0.153286829485817,0
"5983",0.7,10,250,0.3,94.2987424388322,0.194417580332266,0
"5984",0.65,10,250,0.35,71.6112294649912,0.246702462710214,0
"5986",0.95,30,250,0.05,79.0405183414988,0.177124344511236,0
"5987",0.9,30,250,0.1,109.058518593892,0.180331320471245,0
"5988",0.85,30,250,0.15,79.2414635242323,0.243980013464218,0
"5993",1,75,250,0,124.206528810344,0.177124344536044,0
"5994",0.95,75,250,0.05,83.3961678894267,0.227828214184582,0
"5995",0.9,75,250,0.1,68.8036665943076,0.251924558589417,0
"5996",0.85,75,250,0.15,80.3667186503974,0.232268617907226,0
"5998",0.75,75,250,0.25,115.170239775145,0.156290375332157,0
"6001",1,10,251,0,88.3365914727048,0.211312960523664,0
"6002",0.95,10,251,0.05,77.8647000433212,0.265417662370349,0
"6003",0.9,10,251,0.1,97.7707175631666,0.180694865569058,0
"6004",0.85,10,251,0.15,82.7189470614303,0.185366640631291,0
"6007",0.7,10,251,0.3,79.6170838947614,0.200961894323501,0
"6008",0.65,10,251,0.35,90.2871947644478,0.188288051768281,0
"6009",1,30,251,0,100.552228756281,0.215476742133529,0
"6010",0.95,30,251,0.05,101.623523599122,0.17712434446781,0
"6011",0.9,30,251,0.1,99.3757697341533,0.207964846178837,0
"6012",0.85,30,251,0.15,88.3365914720657,0.211312960526373,0
"6014",0.75,30,251,0.25,83.3961678900318,0.227828214181905,0
"6017",1,75,251,0,135.111368600751,0.152960234813995,0
"6018",0.95,75,251,0.05,65.2815440140389,0.28083486091287,0
"6020",0.85,75,251,0.15,88.0687458847466,0.257374695630729,0
"6021",0.8,75,251,0.2,82.9779343159877,0.172736685483733,0
"6025",1,10,252,0,98.8300695274457,0.225977108385332,0
"6026",0.95,10,252,0.05,120.827934107408,0.17104212547652,0
"6028",0.85,10,252,0.15,85.0826551014607,0.215476742133551,0
"6030",0.75,10,252,0.25,87.010540615061,0.168561953104104,0
"6034",0.95,30,252,0.05,98.2782454421587,0.169586530505947,0
"6035",0.9,30,252,0.1,102.376296969627,0.166054062368457,0
"6039",0.7,30,252,0.3,143.007352355155,0.139852949372642,0
"6041",1,75,252,0,85.0826551014824,0.215476742133478,0
"6042",0.95,75,252,0.05,82.1322227078934,0.239451289920256,0
"6043",0.9,75,252,0.1,112.915026215671,0.177124344480479,0
"6044",0.85,75,252,0.15,152.952873651088,0.135117871104501,0
"6045",0.8,75,252,0.2,139.630552678248,0.150396883763818,0
"6049",1,10,253,0,89.8011629239626,0.237561882705512,0
"6050",0.95,10,253,0.05,84.0196434945899,0.24597422468237,0
"6051",0.9,10,253,0.1,91.651074131902,0.207307990440529,0
"6052",0.85,10,253,0.15,93.9919422746671,0.184412971112977,0
"6053",0.8,10,253,0.2,106.557644990949,0.16266625763741,0
"6054",0.75,10,253,0.25,102.738187511445,0.204403060913068,0
"6057",1,30,253,0,94.2073515338267,0.222912539818741,0
"6058",0.95,30,253,0.05,97.7707175576779,0.180694865583871,0
"6060",0.85,30,253,0.15,76.2084107460234,0.205576609110047,0
"6062",0.75,30,253,0.25,101.545384709307,0.187108454630774,0
"6063",0.7,30,253,0.3,105.268638924458,0.183657103681399,0
"6066",0.95,75,253,0.05,100.552228756291,0.215476742133488,0
"6067",0.9,75,253,0.1,87.3185676279979,0.202324283901813,0
"6069",0.8,75,253,0.2,143.007352543677,0.139852949126456,0
"6070",0.75,75,253,0.25,88.336591472705,0.211312960523663,0
"6073",1,10,254,0,120.346992634047,0.180034965498066,0
"6074",0.95,10,254,0.05,83.2469309480436,0.256265703616725,0
"6075",0.9,10,254,0.1,128.713909498174,0.147614193944396,0
"6076",0.85,10,254,0.15,73.6135380694169,0.253576545241776,0
"6077",0.8,10,254,0.2,86.6564716700197,0.192330317035705,0
"6079",0.7,10,254,0.3,98.2782453733193,0.169586530675169,0
"6081",1,30,254,0,68.8036666095764,0.251924558493237,0
"6082",0.95,30,254,0.05,88.0687458847465,0.257374695630729,0
"6083",0.9,30,254,0.1,109.551238811983,0.170392109393267,0
"6084",0.85,30,254,0.15,101.957835635094,0.196159519073222,0
"6087",0.7,30,254,0.3,113.626152870622,0.167215025070832,0
"6089",1,75,254,0,107.102017887084,0.208523926756277,0
"6090",0.95,75,254,0.05,138.159560953979,0.142347489604557,0
"6091",0.9,75,254,0.1,124.116046841706,0.150396883736344,0
"6092",0.85,75,254,0.15,102.376296999406,0.166054062300169,0
"6097",1,10,255,0,87.1918358845275,0.27525512860843,0
"6098",0.95,10,255,0.05,79.2414635481524,0.243980013337148,0
"6099",0.9,10,255,0.1,96.429047944539,0.245430885932614,0
"6100",0.85,10,255,0.15,82.7189470614461,0.185366640631239,0
"6101",0.8,10,255,0.2,79.6170838947997,0.200961894323353,0
"6102",0.75,10,255,0.25,71.9239265617257,0.199284633352468,0
"6105",1,30,255,0,97.8887535524337,0.190692658679769,0
"6106",0.95,30,255,0.05,87.3185676279973,0.202324283901815,0
"6107",0.9,30,255,0.1,95.6273372473675,0.254460011475465,0
"6108",0.85,30,255,0.15,90.7753482498959,0.198291720682224,0
"6110",0.75,30,255,0.25,81.2001964272985,0.25040990327714,0
"6113",1,75,255,0,94.2073514138559,0.222912540274976,0
"6115",0.9,75,255,0.1,88.0687458847393,0.257374695630766,0
"6118",0.75,75,255,0.25,101.623523599121,0.177124344467811,0
"6121",1,10,256,0,139.63055269272,0.150396883742545,0
"6122",0.95,10,256,0.05,98.461692910355,0.199739270052222,0
"6123",0.9,10,256,0.1,98.4616929158135,0.199739270035304,0
"6124",0.85,10,256,0.15,98.4616929182629,0.199739270210201,0
"6127",0.7,10,256,0.3,128.713909498176,0.147614193944392,0
"6129",1,30,256,0,95.0261067836298,0.20345286143856,0
"6130",0.95,30,256,0.05,71.0337248869883,0.225245121601832,0
"6131",0.9,30,256,0.1,65.3993656750858,0.31091025308032,0
"6132",0.85,30,256,0.15,101.545384796412,0.18710845439301,0
"6137",1,75,256,0,109.551238752263,0.170392109534514,0
"6139",0.9,75,256,0.1,113.158490905419,0.194417580388042,0
"6142",0.75,75,256,0.25,106.156111840615,0.200961894378671,0
"6143",0.7,75,256,0.3,68.8036666095764,0.251924558493237,0
"6145",1,10,257,0,109.131802340249,0.189373456897858,0
"6146",0.95,10,257,0.05,96.0688555902485,0.211653747816835,0
"6147",0.9,10,257,0.1,147.938456395313,0.137444541661365,0
"6148",0.85,10,257,0.15,79.6170839351894,0.200961894252493,0
"6149",0.8,10,257,0.2,88.336591472685,0.211312960523738,0
"6153",1,30,257,0,83.2469309472245,0.25626570362216,0
"6155",0.9,30,257,0.1,128.713909498248,0.147614193944281,0
"6156",0.85,30,257,0.15,92.8174419287421,0.215476742134006,0
"6157",0.8,30,257,0.2,90.3320209625638,0.177124344508813,0
"6160",0.65,30,257,0.35,126.29514606663,0.158359213500179,0
"6161",1,75,257,0,75.7039024325059,0.259784053902554,0
"6162",0.95,75,257,0.05,94.2073515338423,0.222912539818682,0
"6163",0.9,75,257,0.1,99.2990066116183,0.241694260788234,0
"6164",0.85,75,257,0.15,112.809631325602,0.186154318242908,0
"6166",0.75,75,257,0.25,101.623523572196,0.1771243445358,0
"6168",0.65,75,257,0.35,109.058518588661,0.1803313204837,0
"6169",1,10,258,0,99.2990066116235,0.241694260788212,0
"6170",0.95,10,258,0.05,105.514537902448,0.192706462432315,0
"6173",0.8,10,258,0.2,86.4838419171918,0.181151372549655,0
"6175",0.7,10,258,0.3,101.545384795876,0.187108454394472,0
"6177",1,30,258,0,82.3478450020564,0.275255128608414,0
"6178",0.95,30,258,0.05,89.6215252949032,0.219441329546146,0
"6179",0.9,30,258,0.1,97.7707175631058,0.180694865569222,0
"6180",0.85,30,258,0.15,75.2401104334689,0.270245926224591,0
"6181",0.8,30,258,0.2,105.268638923828,0.183657103683013,0
"6182",0.75,30,258,0.25,133.395080381325,0.144932881169871,0
"6183",0.7,30,258,0.3,81.8892609440728,0.219809042021939,0
"6188",0.85,75,258,0.15,72.672285022775,0.233926867645242,0
"6193",1,10,259,0,116.548027489501,0.183043280893408,0
"6194",0.95,10,259,0.05,83.9283968658495,0.206525252246136,0
"6198",0.75,10,259,0.25,95.0261068125412,0.203452861343389,0
"6199",0.7,10,259,0.3,79.0405182100346,0.177124344938127,0
"6202",0.95,30,259,0.05,112.809631415189,0.18615431801561,0
"6204",0.85,30,259,0.15,130.666233533625,0.155612760728862,0
"6205",0.8,30,259,0.2,87.3185676279978,0.202324283901813,0
"6209",1,75,259,0,92.8174419288838,0.215476742133487,0
"6211",0.9,75,259,0.1,101.545384796412,0.187108454393011,0
"6212",0.85,75,259,0.15,60.3553596286755,0.292710817653285,0
"6213",0.8,75,259,0.2,147.938456395543,0.137444541661081,0
"6214",0.75,75,259,0.25,97.8887535852202,0.190692658584389,0
"6217",1,10,260,0,113.856741613254,0.202008240127984,0
"6218",0.95,10,260,0.05,98.8300695274465,0.225977108385329,0
"6219",0.9,10,260,0.1,76.4019038663624,0.248684902319123,0
"6220",0.85,10,260,0.15,102.376296963803,0.166054062381811,0
"6221",0.8,10,260,0.2,90.2871947840806,0.188288051707195,0
"6222",0.75,10,260,0.25,71.0337248381436,0.225245121852101,0
"6225",1,30,260,0,81.8892609358834,0.219809042057015,0
"6226",0.95,30,260,0.05,83.3961678899971,0.227828214182048,0
"6227",0.9,30,260,0.1,55.8390612267557,0.316385452749582,0
"6228",0.85,30,260,0.15,143.007352543517,0.139852949126667,0
"6231",0.7,30,260,0.3,75.4389939510658,0.194417580332266,0
"6233",1,75,260,0,131.635971402774,0.179788749359057,0
"6234",0.95,75,260,0.05,83.0997694031436,0.196550886372789,0
"6236",0.85,75,260,0.15,97.7707175278196,0.180694865664456,0
"6237",0.8,75,260,0.2,80.5336382830965,0.260760602049631,0
"6238",0.75,75,260,0.25,112.915026221292,0.177124344467705,0
"6239",0.7,75,260,0.3,158.050605404634,0.132868836194852,0
"6242",0.95,10,261,0.05,86.4838419171885,0.181151372549665,0
"6243",0.9,10,261,0.1,138.159560939664,0.142347489624358,0
"6249",1,30,261,0,75.7039024503051,0.259784053795332,0
"6250",0.95,30,261,0.05,76.4019038662932,0.248684902319508,0
"6251",0.9,30,261,0.1,86.6564716994506,0.192330316937798,0
"6252",0.85,30,261,0.15,92.8174419287456,0.215476742133994,0
"6253",0.8,30,261,0.2,90.7753482498777,0.198291720682285,0
"6256",0.65,30,261,0.35,76.4019038657116,0.248684902322803,0
"6257",1,75,261,0,112.809631434136,0.186154317969391,0
"6258",0.95,75,261,0.05,78.756404545744,0.224320380908265,0
"6259",0.9,75,261,0.1,82.7189470614488,0.18536664063123,0
"6260",0.85,75,261,0.15,60.4235022953886,0.303413947171276,0
"6261",0.8,75,261,0.2,126.295145916582,0.158359213761716,0
"6262",0.75,75,261,0.25,112.915026221289,0.177124344467712,0
"6265",1,10,262,0,112.91502622099,0.177124344468391,0
"6267",0.9,10,262,0.1,78.4282845439665,0.255010040323555,0
"6270",0.75,10,262,0.25,76.4019038653095,0.248684902324974,0
"6272",0.65,10,262,0.35,101.545384786382,0.187108454420388,0
"6273",1,30,262,0,93.9919423001146,0.184412971039457,0
"6274",0.95,30,262,0.05,83.3961678942491,0.227828214173451,0
"6277",0.8,30,262,0.2,101.62352358041,0.177124344515058,0
"6278",0.75,30,262,0.25,110.822291855356,0.15941437747742,0
"6280",0.65,30,262,0.35,71.0337248869938,0.225245121601804,0
"6281",1,75,262,0,94.5437451680811,0.239747924374792,0
"6282",0.95,75,262,0.05,83.0997694054127,0.196550886364668,0
"6285",0.8,75,262,0.2,98.2782454272274,0.16958653054263,0
"6286",0.75,75,262,0.25,93.9919423001087,0.184412971039474,0
"6287",0.7,75,262,0.3,101.957835674161,0.196159518959586,0
"6288",0.65,75,262,0.35,124.206528845037,0.177124344466175,0
"6296",0.65,10,263,0.35,86.48110196648,0.223555584904864,0
"6297",1,30,263,0,109.058518593768,0.180331320471379,0
"6299",0.9,30,263,0.1,124.884338294788,0.168155593325741,0
"6300",0.85,30,263,0.15,109.551238746727,0.170392109538155,0
"6303",0.7,30,263,0.3,105.550363107868,0.17369275480307,0
"6304",0.65,30,263,0.35,64.2426643197091,0.19716907460564,0
"6305",1,75,263,0,78.4282845135287,0.255010040495016,0
"6306",0.95,75,263,0.05,97.4788813976588,0.23594854259943,0
"6307",0.9,75,263,0.1,100.44415077482,0.255531720592437,0
"6312",0.65,75,263,0.35,110.822291717906,0.1594143777529,0
"6313",1,10,264,0,79.6828580798721,0.297010765389145,0
"6314",0.95,10,264,0.05,138.159560953607,0.142347489605071,0
"6315",0.9,10,264,0.1,110.822291855486,0.159414377477159,0
"6316",0.85,10,264,0.15,118.172080557869,0.205914402272178,0
"6317",0.8,10,264,0.2,105.550363175432,0.173692754641328,0
"6321",1,30,264,0,89.6215252949064,0.219441329546134,0
"6322",0.95,30,264,0.05,97.8887535763619,0.190692658610159,0
"6323",0.9,30,264,0.1,101.5453847722,0.187108454465341,0
"6326",0.75,30,264,0.25,55.872208911697,0.268469786539256,0
"6329",1,75,264,0,83.3961678900274,0.227828214181914,0
"6330",0.95,75,264,0.05,96.0688555968452,0.211653747793796,0
"6334",0.75,75,264,0.25,124.884338337397,0.168155593244253,0
"6337",1,10,265,0,132.107321543058,0.171577671940372,0
"6338",0.95,10,265,0.05,75.6840810252905,0.229022181395653,0
"6339",0.9,10,265,0.1,88.3365914727039,0.211312960523667,0
"6340",0.85,10,265,0.15,65.2815440388273,0.28083486084732,0
"6341",0.8,10,265,0.2,68.492125023576,0.204403060879774,0
"6342",0.75,10,265,0.25,90.332020962363,0.17712434450941,0
"6345",1,30,265,0,116.838164020569,0.174029894299996,0
"6346",0.95,30,265,0.05,103.205499914344,0.251924558493325,0
"6347",0.9,30,265,0.1,89.6215252949066,0.219441329546133,0
"6348",0.85,30,265,0.15,90.7753482498959,0.198291720682224,0
"6349",0.8,30,265,0.2,94.2987424388427,0.194417580332252,0
"6351",0.7,30,265,0.3,69.6130814466628,0.215476742133487,0
"6353",1,75,265,0,78.4282845653747,0.255010040202859,0
"6359",0.7,75,265,0.3,138.159560952651,0.142347489606395,0
"6362",0.95,10,266,0.05,82.7031478913701,0.266011639954707,0
"6363",0.9,10,266,0.1,66.830251364229,0.244400297768086,0
"6365",0.8,10,266,0.2,94.2987423317948,0.194417580664594,0
"6369",1,30,266,0,77.3172133303406,0.301787044940318,0
"6370",0.95,30,266,0.05,97.7707175631663,0.180694865569059,0
"6371",0.9,30,266,0.1,102.376296998246,0.16605406230283,0
"6375",0.7,30,266,0.3,115.170239800025,0.156290375285434,0
"6376",0.65,30,266,0.35,102.376296963803,0.166054062381811,0
"6377",1,75,266,0,148.891073215104,0.145520253154229,0
"6378",0.95,75,266,0.05,106.156111836342,0.200961894391076,0
"6380",0.85,75,266,0.15,109.551238817505,0.170392109381008,0
"6382",0.75,75,266,0.25,101.623523574317,0.177124344530445,0
"6383",0.7,75,266,0.3,90.3320209898619,0.177124344476464,0
"6385",1,10,267,0,106.550587330486,0.225245121601819,0
"6386",0.95,10,267,0.05,91.6529860320921,0.243672730155386,0
"6387",0.9,10,267,0.1,85.0826551014768,0.215476742133487,0
"6388",0.85,10,267,0.15,88.0673598257684,0.230883875405833,0
"6390",0.75,10,267,0.25,81.8892609244948,0.219809042105851,0
"6391",0.7,10,267,0.3,102.376296999406,0.16605406230017,0
"6392",0.65,10,267,0.35,82.718947053098,0.185366640658845,0
"6393",1,30,267,0,97.3541777108954,0.219131154255023,0
"6394",0.95,30,267,0.05,105.550363167013,0.173692754661247,0
"6395",0.9,30,267,0.1,147.938456395543,0.137444541661081,0
"6396",0.85,30,267,0.15,112.915026216022,0.177124344479682,0
"6398",0.75,30,267,0.25,90.3320209770335,0.177124344467705,0
"6401",1,75,267,0,83.2469309480551,0.256265703616698,0
"6402",0.95,75,267,0.05,115.170239800464,0.156290375284611,0
"6404",0.85,75,267,0.15,105.550363168559,0.173692754659777,0
"6405",0.8,75,267,0.2,95.7728784960545,0.229710126139235,0
"6407",0.7,75,267,0.3,120.346992634047,0.180034965498066,0
"6410",0.95,10,268,0.05,92.817441754506,0.215476742773433,0
"6412",0.85,10,268,0.15,102.376296999406,0.166054062300169,0
